run,job_index,job_id,dataset_id,method,track,seed,preprocessing_profile,output_type,scib_commit,metric__ARI_cluster/label,status__ARI_cluster/label,metric__ASW_label,status__ASW_label,metric__ASW_label/batch,status__ASW_label/batch,metric__NMI_cluster/label,status__NMI_cluster/label,metric__PCR_batch,status__PCR_batch,metric__cLISI,status__cLISI,metric__cell_cycle_conservation,status__cell_cycle_conservation,metric__graph_conn,status__graph_conn,metric__hvg_overlap,status__hvg_overlap,metric__iLISI,status__iLISI,metric__isolated_label_F1,status__isolated_label_F1,metric__isolated_label_silhouette,status__isolated_label_silhouette,metric__kBET,status__kBET,metric__trajectory,status__trajectory,split_seed,model_seed,anchor_seed,split_id,heldout_batch
dim30,13,core__pancreas__hvg2000_pca40__solar_orthogonal__random_seed_43__s43__a0__l1p00,pancreas,solar_orthogonal,core,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.3461554999947644,computed,0.9211086928844452,computed,0.8526185761594782,computed,0.7386520964972355,computed,0.9253253685331084,computed,1.0,computed,0.3052963608307419,computed,0.8444530936848624,computed,,not_applicable,1.4357884297733703,computed,0.2692307692307693,computed,0.4959421493113041,computed,0.003783374676283646,computed,,not_applicable,43.0,43.0,0.0,random_seed_43,
dim30,14,core__pancreas__hvg2000_pca40__solar_orthogonal__random_seed_44__s44__a0__l1p00,pancreas,solar_orthogonal,core,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.32954694397621687,computed,0.922656238079071,computed,0.8606435567751227,computed,0.7269491341677197,computed,0.9250713386380365,computed,1.0,computed,0.3128217881482216,computed,0.9774124232114191,computed,,not_applicable,1.5028854940354095,computed,0.2692307692307693,computed,0.4959421483799815,computed,0.0010897461068221093,computed,,not_applicable,44.0,44.0,0.0,random_seed_44,
dim30,15,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_40__s40__a0__l1p00,simulation_1,solar_orthogonal,core,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.45245464237311267,computed,0.957900881767273,computed,0.9329613825957451,computed,0.761109950849743,computed,0.934720143375282,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.4337508095441422,computed,0.9975429975429976,computed,0.5308207180351019,computed,0.08891585840861083,computed,,not_applicable,40.0,40.0,0.0,random_seed_40,
dim30,16,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_41__s41__a0__l1p00,simulation_1,solar_orthogonal,core,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4315414092487948,computed,0.9581728875637054,computed,0.9349701349228697,computed,0.7557399330500961,computed,0.9331694192970558,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.2997009554384795,computed,1.0,computed,0.530820719897747,computed,0.08131957777226628,computed,,not_applicable,41.0,41.0,0.0,random_seed_41,
dim30,17,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_42__s42__a0__l1p00,simulation_1,solar_orthogonal,core,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5360058502875789,computed,0.9582732021808624,computed,0.938851847388281,computed,0.7932029171026569,computed,0.9333911599642996,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.409196838921567,computed,1.0,computed,0.530820719897747,computed,0.07687732627484878,computed,,not_applicable,42.0,42.0,0.0,random_seed_42,
dim30,18,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_43__s43__a0__l1p00,simulation_1,solar_orthogonal,core,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5049576273658176,computed,0.9584755003452301,computed,0.9392927057619739,computed,0.7817548756415781,computed,0.9313347477039762,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.492201421522827,computed,1.0,computed,0.530820719897747,computed,0.12257993789689914,computed,,not_applicable,43.0,43.0,0.0,random_seed_43,
dim30,19,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_44__s44__a0__l1p00,simulation_1,solar_orthogonal,core,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5322794775177168,computed,0.9581509530544281,computed,0.9315955805927576,computed,0.7943857463933143,computed,0.932414542061228,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.4733421350799083,computed,0.9975429975429976,computed,0.530820719897747,computed,0.17963266246736176,computed,,not_applicable,44.0,44.0,0.0,random_seed_44,
dim30,20,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_40__s40__a0__l1p00,simulation_2,solar_orthogonal,core,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.2710522956162502,computed,0.9791454970836639,computed,0.9313318814767853,computed,0.6178681745921684,computed,0.43921760724819425,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,0.10669540503084085,computed,0.4749365482233502,computed,0.5326087363064289,computed,0.007260722702550182,computed,,not_applicable,40.0,40.0,0.0,random_seed_40,
dim30,21,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_41__s41__a0__l1p00,simulation_2,solar_orthogonal,core,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.26777758475895946,computed,0.9783205986022949,computed,0.9284189318623804,computed,0.614417718699959,computed,0.4385631378427786,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,0.10462761953601096,computed,0.46126760563380276,computed,0.5326087363064289,computed,0.004954408933764087,computed,,not_applicable,41.0,41.0,0.0,random_seed_41,
dim30,22,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_42__s42__a0__l1p00,simulation_2,solar_orthogonal,core,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.26844736622083,computed,0.9799640476703644,computed,0.9406374045811968,computed,0.6151850059264545,computed,0.43876480744181134,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,0.08462209840071866,computed,0.4688644688644688,computed,0.5326087363064289,computed,0.0025376067123870083,computed,,not_applicable,42.0,42.0,0.0,random_seed_42,
dim30,23,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_43__s43__a0__l1p00,simulation_2,solar_orthogonal,core,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.2585098962058251,computed,0.9782713651657104,computed,0.9309436229234125,computed,0.6083739329495281,computed,0.4409149566736764,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,0.08350072033231037,computed,0.45284840682330224,computed,0.5326087363064289,computed,0.005739874135762824,computed,,not_applicable,43.0,43.0,0.0,random_seed_43,
dim30,24,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_44__s44__a0__l1p00,simulation_2,solar_orthogonal,core,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.25859278040464906,computed,0.9790869057178497,computed,0.937174977996083,computed,0.6083722997527318,computed,0.4396527681139377,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,0.1120792864847433,computed,0.47348364560177836,computed,0.5326087363064289,computed,0.005139027877470337,computed,,not_applicable,44.0,44.0,0.0,random_seed_44,
dim64,0,core__immune_cell_human__hvg2000_pca40__solar_orthogonal__random_seed_40__s40__a0__l1p00,immune_cell_human,solar_orthogonal,core,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.3415607963382056,computed,0.8387460112571716,computed,0.8549953336625364,computed,0.7350487341561537,computed,0.720012684295446,computed,0.9999999999999998,computed,0.5696589307070932,computed,0.9891277980944996,computed,,not_applicable,1.3844223171331533,computed,0.9013734741294414,computed,0.49309893837198615,computed,0.025262576607851916,computed,0.5540737853227762,computed,40.0,40.0,0.0,random_seed_40,
dim64,1,core__immune_cell_human__hvg2000_pca40__solar_orthogonal__random_seed_41__s41__a0__l1p00,immune_cell_human,solar_orthogonal,core,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.3340536645137189,computed,0.8491791188716888,computed,0.85606302557174,computed,0.7372363630358553,computed,0.7169067125576759,computed,0.9999999999999998,computed,0.5703514503856063,computed,0.9900663375805161,computed,,not_applicable,1.3645015157857414,computed,0.8961828824706688,computed,0.493098936509341,computed,0.025127554214336767,computed,0.8513570025829511,computed,41.0,41.0,0.0,random_seed_41,
dim64,2,core__immune_cell_human__hvg2000_pca40__solar_orthogonal__random_seed_42__s42__a0__l1p00,immune_cell_human,solar_orthogonal,core,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.33833489911242565,computed,0.8521970212459564,computed,0.855422032458824,computed,0.7403991298127228,computed,0.7327695470234574,computed,0.9999999999999998,computed,0.5678228441748204,computed,0.9905654796577816,computed,,not_applicable,1.329680185839882,computed,0.9074332966185508,computed,0.4930989402346313,computed,0.018097129528786504,computed,0.8516941578935223,computed,42.0,42.0,0.0,random_seed_42,
dim64,3,core__immune_cell_human__hvg2000_pca40__solar_orthogonal__random_seed_43__s43__a0__l1p00,immune_cell_human,solar_orthogonal,core,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.348463926915637,computed,0.8506599068641663,computed,0.8544132503434527,computed,0.7445159795334405,computed,0.7229511251736939,computed,0.9999999999999998,computed,0.5745194739662537,computed,0.9916791302541054,computed,,not_applicable,1.4299203977794583,computed,0.8784843060235344,computed,0.4930989374406636,computed,0.02118613667133662,computed,0.8537634160265468,computed,43.0,43.0,0.0,random_seed_43,
dim64,4,core__immune_cell_human__hvg2000_pca40__solar_orthogonal__random_seed_44__s44__a0__l1p00,immune_cell_human,solar_orthogonal,core,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.37099224236577844,computed,0.8466886579990387,computed,0.8531712504506826,computed,0.7507582990514312,computed,0.7176964033445412,computed,0.9999999999999998,computed,0.5708221626216369,computed,0.990422020021823,computed,,not_applicable,1.4161915359624908,computed,0.9035388112214489,computed,0.4930989355780184,computed,0.023731230812119142,computed,0.4512348368046119,computed,44.0,44.0,0.0,random_seed_44,
dim64,5,core__lung_atlas__hvg2000_pca40__solar_orthogonal__random_seed_40__s40__a0__l1p00,lung_atlas,solar_orthogonal,core,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5456540421780856,computed,0.8586778938770294,computed,0.8230384592686879,computed,0.8180307781294592,computed,0.6753936130549486,computed,0.9999999999999998,computed,0.7207120095227609,computed,0.7559284152301842,computed,,not_applicable,1.0670715947562956,computed,0.9339513325608342,computed,0.513547083362937,computed,0.013607798931706161,computed,,not_applicable,40.0,40.0,0.0,random_seed_40,
dim64,6,core__lung_atlas__hvg2000_pca40__solar_orthogonal__random_seed_41__s41__a0__l1p00,lung_atlas,solar_orthogonal,core,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5125332566177462,computed,0.8573581278324127,computed,0.8281307399312492,computed,0.8049975728547777,computed,0.67130720099817,computed,0.9999999999999998,computed,0.733736528075906,computed,0.8127008010211959,computed,,not_applicable,1.0689579108118585,computed,0.9367088607594936,computed,0.5135470787063241,computed,0.01713933160044001,computed,,not_applicable,41.0,41.0,0.0,random_seed_41,
dim64,7,core__lung_atlas__hvg2000_pca40__solar_orthogonal__random_seed_42__s42__a0__l1p00,lung_atlas,solar_orthogonal,core,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.48721019973261526,computed,0.8528972864151001,computed,0.8221877046749304,computed,0.7992561604382398,computed,0.6738900226296293,computed,0.9999999999999998,computed,0.7307175995061006,computed,0.8127253879292728,computed,,not_applicable,1.0739782258528945,computed,0.941860465116279,computed,0.5135470852255821,computed,0.006292433818226084,computed,,not_applicable,42.0,42.0,0.0,random_seed_42,
dim64,8,core__lung_atlas__hvg2000_pca40__solar_orthogonal__random_seed_43__s43__a0__l1p00,lung_atlas,solar_orthogonal,core,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5007133209778907,computed,0.8476206064224243,computed,0.8226928745281855,computed,0.7940761234247355,computed,0.6590847952343593,computed,0.9999999999999996,computed,0.7246366323627991,computed,0.7547707403229456,computed,,not_applicable,1.0101784643039915,computed,0.9272727272727272,computed,0.5135470824316144,computed,0.008871578762913668,computed,,not_applicable,43.0,43.0,0.0,random_seed_43,
dim64,9,core__lung_atlas__hvg2000_pca40__solar_orthogonal__random_seed_44__s44__a0__l1p00,lung_atlas,solar_orthogonal,core,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5118511782463975,computed,0.8573272526264191,computed,0.8176301209108778,computed,0.8046478205677634,computed,0.6685599639873498,computed,0.9999999999999998,computed,0.7258988981291568,computed,0.9297437116565788,computed,,not_applicable,1.0933995470197928,computed,0.9432213209733488,computed,0.5135470815002918,computed,0.013682839782287681,computed,,not_applicable,44.0,44.0,0.0,random_seed_44,
dim64,10,core__pancreas__hvg2000_pca40__solar_orthogonal__random_seed_40__s40__a0__l1p00,pancreas,solar_orthogonal,core,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.35771274120297686,computed,0.9238013029098511,computed,0.8711448527955313,computed,0.7383376523949121,computed,0.926306940342572,computed,1.0,computed,0.3144932335235576,computed,0.9172719418587837,computed,,not_applicable,1.4917662052963383,computed,0.2641509433962264,computed,0.49594214651733637,computed,0.001648782398994575,computed,,not_applicable,40.0,40.0,0.0,random_seed_40,
dim64,11,core__pancreas__hvg2000_pca40__solar_orthogonal__random_seed_41__s41__a0__l1p00,pancreas,solar_orthogonal,core,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.33903792754914513,computed,0.9144031405448914,computed,0.8698807185112569,computed,0.7220294578676479,computed,0.92408030255373,computed,1.0,computed,0.3080864626226737,computed,0.8530475574753884,computed,,not_applicable,1.212333639951626,computed,0.2692307692307693,computed,0.49594215024262667,computed,0.002882266621603291,computed,,not_applicable,41.0,41.0,0.0,random_seed_41,
dim64,12,core__pancreas__hvg2000_pca40__solar_orthogonal__random_seed_42__s42__a0__l1p00,pancreas,solar_orthogonal,core,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.3428538208218201,computed,0.9152030646800995,computed,0.8567871445362247,computed,0.7295195247433319,computed,0.9231723776551884,computed,1.0,computed,0.30905641350116597,computed,0.785908804648538,computed,,not_applicable,1.2218136579923762,computed,0.2641509433962264,computed,0.4959421483799815,computed,0.014961862346909105,computed,,not_applicable,42.0,42.0,0.0,random_seed_42,
dim64,13,core__pancreas__hvg2000_pca40__solar_orthogonal__random_seed_43__s43__a0__l1p00,pancreas,solar_orthogonal,core,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.3461554999947644,computed,0.9211086928844452,computed,0.8526185761594782,computed,0.7386520964972355,computed,0.925325375637454,computed,1.0,computed,0.3052962853098475,computed,0.8444530936848624,computed,,not_applicable,1.4337749953347783,computed,0.2692307692307693,computed,0.4959421493113041,computed,0.003783374676283646,computed,,not_applicable,43.0,43.0,0.0,random_seed_43,
dim64,14,core__pancreas__hvg2000_pca40__solar_orthogonal__random_seed_44__s44__a0__l1p00,pancreas,solar_orthogonal,core,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.35285755502190064,computed,0.9226531684398651,computed,0.8608321685519872,computed,0.7368436715591586,computed,0.9250876244839418,computed,1.0,computed,0.3129465252779589,computed,0.9774124232114191,computed,,not_applicable,1.4777134168433332,computed,0.2692307692307693,computed,0.4959421483799815,computed,0.001150778215208148,computed,,not_applicable,44.0,44.0,0.0,random_seed_44,
dim64,15,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_40__s40__a0__l1p00,simulation_1,solar_orthogonal,core,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.45245464237311267,computed,0.957900881767273,computed,0.9329613825957451,computed,0.761109950849743,computed,0.9347201448879847,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.4457543225592318,computed,0.9975429975429976,computed,0.5308207180351019,computed,0.08891585840861083,computed,,not_applicable,40.0,40.0,0.0,random_seed_40,
dim64,16,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_41__s41__a0__l1p00,simulation_1,solar_orthogonal,core,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4388038720156705,computed,0.9581728875637054,computed,0.9349701782486758,computed,0.7576918342983219,computed,0.9331694504761207,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.3007783631099992,computed,1.0,computed,0.530820719897747,computed,0.0811173245343354,computed,,not_applicable,41.0,41.0,0.0,random_seed_41,
dim64,17,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_42__s42__a0__l1p00,simulation_1,solar_orthogonal,core,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5360058502875789,computed,0.9582732021808624,computed,0.938851847388281,computed,0.7932029171026569,computed,0.9333911599642996,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.3824722320601235,computed,1.0,computed,0.530820719897747,computed,0.07687732627484878,computed,,not_applicable,42.0,42.0,0.0,random_seed_42,
dim64,18,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_43__s43__a0__l1p00,simulation_1,solar_orthogonal,core,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5049576273658176,computed,0.9584755003452301,computed,0.9392927057619739,computed,0.7817548756415781,computed,0.9313347477039762,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.5029321836671765,computed,1.0,computed,0.530820719897747,computed,0.12257993789689914,computed,,not_applicable,43.0,43.0,0.0,random_seed_43,
dim64,19,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_44__s44__a0__l1p00,simulation_1,solar_orthogonal,core,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5322794775177168,computed,0.9581509530544281,computed,0.9315955805927576,computed,0.7943857463933143,computed,0.932414542061228,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.4936537553916636,computed,0.9975429975429976,computed,0.530820719897747,computed,0.17963266246736176,computed,,not_applicable,44.0,44.0,0.0,random_seed_44,
dim64,20,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_40__s40__a0__l1p00,simulation_2,solar_orthogonal,core,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.2710522956162502,computed,0.9791454970836639,computed,0.9313318814767853,computed,0.6178681745921684,computed,0.43921760724819425,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,0.10898137251196993,computed,0.4749365482233502,computed,0.5326087363064289,computed,0.007260722702550182,computed,,not_applicable,40.0,40.0,0.0,random_seed_40,
dim64,21,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_41__s41__a0__l1p00,simulation_2,solar_orthogonal,core,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.26777758475895946,computed,0.9783205986022949,computed,0.9284189318623804,computed,0.614417718699959,computed,0.4385631378427786,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,0.1020894227323137,computed,0.46126760563380276,computed,0.5326087363064289,computed,0.004954408933764087,computed,,not_applicable,41.0,41.0,0.0,random_seed_41,
dim64,22,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_42__s42__a0__l1p00,simulation_2,solar_orthogonal,core,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.26844736622083,computed,0.9799640476703644,computed,0.9406374045811968,computed,0.6151850059264545,computed,0.43876480744181134,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,0.08783294677264353,computed,0.4688644688644688,computed,0.5326087363064289,computed,0.0025376067123870083,computed,,not_applicable,42.0,42.0,0.0,random_seed_42,
dim64,23,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_43__s43__a0__l1p00,simulation_2,solar_orthogonal,core,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.2585098962058251,computed,0.9782713651657104,computed,0.9309436229234125,computed,0.6083739329495281,computed,0.4409149566736764,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,0.08230703578029774,computed,0.45284840682330224,computed,0.5326087363064289,computed,0.005739874135762824,computed,,not_applicable,43.0,43.0,0.0,random_seed_43,
dim64,24,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_44__s44__a0__l1p00,simulation_2,solar_orthogonal,core,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.25859278040464906,computed,0.9790869057178497,computed,0.937174977996083,computed,0.6083722997527318,computed,0.4396527681139377,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,0.11395942933904002,computed,0.47348364560177836,computed,0.5326087363064289,computed,0.005139027877470337,computed,,not_applicable,44.0,44.0,0.0,random_seed_44,
unintegrated_and_refmap_baselines,0,unintegrated_matched__immune_cell_human__hvg2000_pca40_matched__heldout_10X__s0,immune_cell_human,unintegrated_pca_matched,unintegrated_baseline,0,hvg2000_pca40_matched__heldout_10X,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.24074370412934046,computed,0.5502950847148895,computed,0.8309827314648499,computed,0.6489168759689014,computed,0.10038156536578634,computed,0.9646680687170077,computed,0.7439141924308197,computed,0.912733188895736,computed,,not_applicable,0.4858188418948288,computed,0.6858118211833948,computed,0.49309893511235714,computed,0.04323122777937649,computed,0.8748865615328885,computed,,,,heldout_10X,10X
unintegrated_and_refmap_baselines,1,unintegrated_matched__immune_cell_human__hvg2000_pca40_matched__heldout_Oetjen_A__s0,immune_cell_human,unintegrated_pca_matched,unintegrated_baseline,0,hvg2000_pca40_matched__heldout_Oetjen_A,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.24603283372710527,computed,0.535517293959856,computed,0.8173888063722904,computed,0.6461656296690665,computed,0.09666857142370387,computed,0.9757736247683593,computed,0.7311282050043719,computed,0.9043198856754504,computed,,not_applicable,0.4465774364326134,computed,0.6856339642160263,computed,0.493098936509341,computed,0.041302071389017425,computed,0.8687626463320804,computed,,,,heldout_Oetjen_A,Oetjen_A
unintegrated_and_refmap_baselines,2,unintegrated_matched__immune_cell_human__hvg2000_pca40_matched__heldout_Villani__s0,immune_cell_human,unintegrated_pca_matched,unintegrated_baseline,0,hvg2000_pca40_matched__heldout_Villani,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.2603497185761214,computed,0.5458461716771126,computed,0.8176054551375731,computed,0.6530229916809556,computed,0.07530564206734704,computed,0.9772893821646398,computed,0.7298206621143166,computed,0.9132639837259581,computed,,not_applicable,0.4273961800052295,computed,0.6938664399499237,computed,0.4930989337153733,computed,0.04794380186208169,computed,0.8708329439599483,computed,,,,heldout_Villani,Villani
unintegrated_and_refmap_baselines,3,unintegrated_matched__immune_cell_human__hvg2000_pca40_matched__random_seed_40__s0,immune_cell_human,unintegrated_pca_matched,unintegrated_baseline,0,hvg2000_pca40_matched__random_seed_40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.24059463537520748,computed,0.5415931344032288,computed,0.8136732854515051,computed,0.6402816220296303,computed,0.09459183380044987,computed,0.976795971493998,computed,0.7425695588180825,computed,0.9034842633543514,computed,,not_applicable,0.4475661983004997,computed,0.6913156568471984,computed,0.49309893837198615,computed,0.043278711209823406,computed,0.8718137967005414,computed,40.0,,,random_seed_40,
unintegrated_and_refmap_baselines,4,unintegrated_matched__immune_cell_human__hvg2000_pca40_matched__random_seed_41__s0,immune_cell_human,unintegrated_pca_matched,unintegrated_baseline,0,hvg2000_pca40_matched__random_seed_41,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.25766032081566403,computed,0.540886115282774,computed,0.8141669667318353,computed,0.6514951585383828,computed,0.09456219698148337,computed,0.9738796361025897,computed,0.7436328870148912,computed,0.9028024761202766,computed,,not_applicable,0.4268795700355692,computed,0.735996000379596,computed,0.493098936509341,computed,0.03998095463814111,computed,0.8715230432891541,computed,41.0,,,random_seed_41,
unintegrated_and_refmap_baselines,5,unintegrated_matched__immune_cell_human__hvg2000_pca40_matched__random_seed_42__s0,immune_cell_human,unintegrated_pca_matched,unintegrated_baseline,0,hvg2000_pca40_matched__random_seed_42,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.2481953112409108,computed,0.5406282283365726,computed,0.8132188995175162,computed,0.6476614517124711,computed,0.09380722352864401,computed,0.9752355306632385,computed,0.7425112398517771,computed,0.9021805285453448,computed,,not_applicable,0.36713457816059614,computed,0.6823902194803227,computed,0.4930989402346313,computed,0.04232203868712259,computed,0.8731958950362979,computed,42.0,,,random_seed_42,
unintegrated_and_refmap_baselines,6,unintegrated_matched__immune_cell_human__hvg2000_pca40_matched__random_seed_43__s0,immune_cell_human,unintegrated_pca_matched,unintegrated_baseline,0,hvg2000_pca40_matched__random_seed_43,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.2451357398640396,computed,0.5409711562097073,computed,0.8138375086372869,computed,0.6495154930681609,computed,0.09164194637180269,computed,0.9748428247134506,computed,0.7460090178696032,computed,0.9038813163974573,computed,,not_applicable,0.46582431589731343,computed,0.683240488648913,computed,0.4930989374406636,computed,0.04319053125050254,computed,0.8668193372849682,computed,43.0,,,random_seed_43,
unintegrated_and_refmap_baselines,7,unintegrated_matched__immune_cell_human__hvg2000_pca40_matched__random_seed_44__s0,immune_cell_human,unintegrated_pca_matched,unintegrated_baseline,0,hvg2000_pca40_matched__random_seed_44,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.25822871925784674,computed,0.5407941862940788,computed,0.8128609019575577,computed,0.646973021908845,computed,0.09304926545162107,computed,0.978433346893423,computed,0.7455517988149275,computed,0.9027304783397874,computed,,not_applicable,0.40733478580125615,computed,0.6860348593231065,computed,0.4930989355780184,computed,0.04161664794168363,computed,0.8741799098367751,computed,44.0,,,random_seed_44,
unintegrated_and_refmap_baselines,8,unintegrated_matched__lung_atlas__hvg2000_pca40_matched__heldout_3__s0,lung_atlas,unintegrated_pca_matched,unintegrated_baseline,0,hvg2000_pca40_matched__heldout_3,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.33344183294642826,computed,0.5814184620976448,computed,0.869911232334919,computed,0.7036916461305449,computed,0.441857414670105,computed,0.9894756177189095,computed,0.8774779070539959,computed,0.42581232962237836,computed,,not_applicable,0.2973774587520346,computed,0.592891760904685,computed,0.5135470870882273,computed,0.0009932162949908285,computed,,not_applicable,,,,heldout_3,3
unintegrated_and_refmap_baselines,9,unintegrated_matched__lung_atlas__hvg2000_pca40_matched__heldout_4__s0,lung_atlas,unintegrated_pca_matched,unintegrated_baseline,0,hvg2000_pca40_matched__heldout_4,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.34823098427757776,computed,0.58396016061306,computed,0.873340687260583,computed,0.7026161851867582,computed,0.4463615529749668,computed,0.9858119120139424,computed,0.8771786269175614,computed,0.5405544166988993,computed,,not_applicable,0.41332793493055475,computed,0.6828811973807296,computed,0.5135470870882273,computed,0.0007017683989604118,computed,,not_applicable,,,,heldout_4,4
