dataset_id,heldout_batch,method,model_seed,class,precision,recall,f1,support,coverage,readout
pancreas,fluidigmc1,sclsc_refonly,44,endothelial,1.0,0.7142857142857143,0.8333333333333334,14,,common_distance_weighted_15nn
pancreas,fluidigmc1,sclsc_refonly,44,epsilon,1.0,1.0,1.0,1,,common_distance_weighted_15nn
pancreas,fluidigmc1,sclsc_refonly,44,gamma,1.0,1.0,1.0,18,,common_distance_weighted_15nn
pancreas,fluidigmc1,sclsc_refonly,44,macrophage,1.0,1.0,1.0,1,,common_distance_weighted_15nn
pancreas,fluidigmc1,sclsc_refonly,44,mast,1.0,0.3333333333333333,0.5,3,,common_distance_weighted_15nn
pancreas,fluidigmc1,sclsc_refonly,44,quiescent_stellate,1.0,1.0,1.0,1,,common_distance_weighted_15nn
pancreas,fluidigmc1,sclsc_refonly,44,schwann,1.0,0.6,0.75,5,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,40,acinar,0.058823529411764705,0.6666666666666666,0.10810810810810811,3,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,40,activated_stellate,1.0,0.9753086419753086,0.9875,81,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,40,alpha,0.9955686853766618,0.9970414201183432,0.9963045084996305,676,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,40,beta,0.9972972972972973,0.9946091644204852,0.9959514170040485,371,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,40,delta,0.9920634920634921,1.0,0.9960159362549801,125,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,40,ductal,0.9889705882352942,0.893687707641196,0.9389179755671903,301,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,40,endothelial,1.0,1.0,1.0,23,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,40,epsilon,1.0,1.0,1.0,2,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,40,gamma,0.9883720930232558,0.9883720930232558,0.9883720930232558,86,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,40,macrophage,1.0,1.0,1.0,17,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,40,mast,0.9,1.0,0.9473684210526315,9,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,40,quiescent_stellate,1.0,0.9545454545454546,0.9767441860465116,22,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,40,schwann,1.0,1.0,1.0,6,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,40,t_cell,1.0,0.5,0.6666666666666666,2,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,41,acinar,0.075,1.0,0.13953488372093023,3,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,41,activated_stellate,1.0,0.9629629629629629,0.9811320754716981,81,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,41,alpha,0.9985163204747775,0.9955621301775148,0.997037037037037,676,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,41,beta,0.9919354838709677,0.9946091644204852,0.9932705248990579,371,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,41,delta,0.9920634920634921,1.0,0.9960159362549801,125,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,41,ductal,0.9924812030075187,0.8770764119601329,0.9312169312169312,301,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,41,endothelial,1.0,1.0,1.0,23,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,41,epsilon,1.0,1.0,1.0,2,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,41,gamma,0.9885057471264368,1.0,0.9942196531791907,86,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,41,macrophage,1.0,1.0,1.0,17,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,41,mast,0.8181818181818182,1.0,0.9,9,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,41,quiescent_stellate,0.9545454545454546,0.9545454545454546,0.9545454545454546,22,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,41,schwann,1.0,1.0,1.0,6,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,41,t_cell,0.0,0.0,0.0,2,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,42,acinar,0.06060606060606061,0.6666666666666666,0.1111111111111111,3,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,42,activated_stellate,1.0,0.9753086419753086,0.9875,81,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,42,alpha,0.9970282317979198,0.992603550295858,0.9948109710896961,676,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,42,beta,0.9919354838709677,0.9946091644204852,0.9932705248990579,371,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,42,delta,0.9920634920634921,1.0,0.9960159362549801,125,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,42,ductal,0.9854014598540146,0.8970099667774086,0.9391304347826087,301,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,42,endothelial,1.0,1.0,1.0,23,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,42,epsilon,0.6666666666666666,1.0,0.8,2,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,42,gamma,0.9885057471264368,1.0,0.9942196531791907,86,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,42,macrophage,1.0,1.0,1.0,17,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,42,mast,1.0,1.0,1.0,9,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,42,quiescent_stellate,1.0,0.9090909090909091,0.9523809523809523,22,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,42,schwann,1.0,1.0,1.0,6,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,42,t_cell,1.0,1.0,1.0,2,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,43,acinar,0.1,0.6666666666666666,0.17391304347826086,3,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,43,activated_stellate,1.0,0.9753086419753086,0.9875,81,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,43,alpha,0.9970457902511078,0.9985207100591716,0.9977827050997783,676,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,43,beta,0.9972972972972973,0.9946091644204852,0.9959514170040485,371,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,43,delta,0.9920634920634921,1.0,0.9960159362549801,125,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,43,ductal,0.9929824561403509,0.9401993355481728,0.9658703071672355,301,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,43,endothelial,1.0,1.0,1.0,23,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,43,epsilon,1.0,1.0,1.0,2,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,43,gamma,0.9885057471264368,1.0,0.9942196531791907,86,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,43,macrophage,1.0,1.0,1.0,17,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,43,mast,0.8181818181818182,1.0,0.9,9,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,43,quiescent_stellate,1.0,0.9545454545454546,0.9767441860465116,22,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,43,schwann,1.0,1.0,1.0,6,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,43,t_cell,0.0,0.0,0.0,2,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,44,acinar,0.1111111111111111,0.6666666666666666,0.19047619047619047,3,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,44,activated_stellate,0.9873417721518988,0.9629629629629629,0.975,81,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,44,alpha,0.9985185185185185,0.9970414201183432,0.997779422649889,676,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,44,beta,0.9972972972972973,0.9946091644204852,0.9959514170040485,371,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,44,delta,0.9920634920634921,1.0,0.9960159362549801,125,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,44,ductal,0.9895833333333334,0.946843853820598,0.967741935483871,301,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,44,endothelial,1.0,1.0,1.0,23,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,44,epsilon,1.0,1.0,1.0,2,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,44,gamma,0.9885057471264368,1.0,0.9942196531791907,86,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,44,macrophage,1.0,1.0,1.0,17,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,44,mast,0.8181818181818182,1.0,0.9,9,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,44,quiescent_stellate,1.0,0.9545454545454546,0.9767441860465116,22,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,44,schwann,0.8571428571428571,1.0,0.9230769230769231,6,,common_distance_weighted_15nn
pancreas,inDrop2,sclsc_refonly,44,t_cell,0.0,0.0,0.0,2,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,40,acinar,0.9937597503900156,0.7556346381969158,0.8584905660377359,843,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,40,activated_stellate,0.9595959595959596,0.95,0.9547738693467337,100,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,40,alpha,0.9885964912280701,0.9973451327433628,0.9929515418502203,1130,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,40,beta,0.9725343320848939,0.9898348157560356,0.9811083123425692,787,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,40,delta,0.9795918367346939,0.8944099378881988,0.935064935064935,161,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,40,ductal,0.6504347826086957,0.9946808510638298,0.786540483701367,376,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,40,endothelial,1.0,0.9891304347826086,0.994535519125683,92,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,40,epsilon,1.0,1.0,1.0,2,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,40,gamma,0.967741935483871,0.8333333333333334,0.8955223880597015,36,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,40,macrophage,1.0,0.9285714285714286,0.9629629629629629,14,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,40,mast,0.875,1.0,0.9333333333333333,7,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,40,quiescent_stellate,0.875,0.9074074074074074,0.8909090909090909,54,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,40,schwann,1.0,1.0,1.0,1,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,40,t_cell,0.0,0.0,0.0,2,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,41,acinar,0.9937304075235109,0.7520759193357058,0.8561782579338285,843,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,41,activated_stellate,0.96875,0.93,0.9489795918367347,100,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,41,alpha,0.9902998236331569,0.9938053097345133,0.9920494699646644,1130,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,41,beta,0.968944099378882,0.9911054637865311,0.9798994974874372,787,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,41,delta,0.9662162162162162,0.8881987577639752,0.9255663430420712,161,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,41,ductal,0.6476683937823834,0.9973404255319149,0.7853403141361257,376,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,41,endothelial,0.989247311827957,1.0,0.9945945945945946,92,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,41,epsilon,1.0,1.0,1.0,2,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,41,gamma,0.9642857142857143,0.75,0.84375,36,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,41,macrophage,0.9333333333333333,1.0,0.9655172413793104,14,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,41,mast,0.875,1.0,0.9333333333333333,7,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,41,quiescent_stellate,0.8448275862068966,0.9074074074074074,0.875,54,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,41,schwann,1.0,1.0,1.0,1,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,41,t_cell,0.0,0.0,0.0,2,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,42,acinar,0.9911111111111112,0.7935943060498221,0.8814229249011858,843,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,42,activated_stellate,0.96,0.96,0.96,100,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,42,alpha,0.990325417766051,0.9964601769911504,0.9933833259814733,1130,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,42,beta,0.9749687108886108,0.9898348157560356,0.9823455233291298,787,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,42,delta,0.9863945578231292,0.9006211180124224,0.9415584415584416,161,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,42,ductal,0.6880733944954128,0.9973404255319149,0.8143322475570033,376,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,42,endothelial,0.978494623655914,0.9891304347826086,0.9837837837837838,92,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,42,epsilon,1.0,0.5,0.6666666666666666,2,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,42,gamma,0.9354838709677419,0.8055555555555556,0.8656716417910447,36,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,42,macrophage,0.8666666666666667,0.9285714285714286,0.896551724137931,14,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,42,mast,1.0,1.0,1.0,7,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,42,quiescent_stellate,0.8909090909090909,0.9074074074074074,0.8990825688073395,54,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,42,schwann,0.0,0.0,0.0,1,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,42,t_cell,0.0,0.0,0.0,2,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,43,acinar,0.9940387481371088,0.7912218268090154,0.8811096433289299,843,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,43,activated_stellate,0.9693877551020408,0.95,0.9595959595959596,100,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,43,alpha,0.9929453262786596,0.9964601769911504,0.9946996466431095,1130,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,43,beta,0.9653465346534653,0.9911054637865311,0.9780564263322884,787,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,43,delta,0.9864864864864865,0.906832298136646,0.9449838187702265,161,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,43,ductal,0.6900369003690037,0.9946808510638298,0.8148148148148148,376,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,43,endothelial,0.9886363636363636,0.9456521739130435,0.9666666666666667,92,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,43,epsilon,1.0,1.0,1.0,2,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,43,gamma,0.96875,0.8611111111111112,0.9117647058823529,36,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,43,macrophage,1.0,0.8571428571428571,0.9230769230769231,14,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,43,mast,0.7,1.0,0.8235294117647058,7,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,43,quiescent_stellate,0.8596491228070176,0.9074074074074074,0.8828828828828829,54,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,43,schwann,0.3333333333333333,1.0,0.5,1,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,43,t_cell,0.0,0.0,0.0,2,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,44,acinar,0.992548435171386,0.7900355871886121,0.8797886393659181,843,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,44,activated_stellate,0.968421052631579,0.92,0.9435897435897436,100,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,44,alpha,0.9938217122683142,0.9964601769911504,0.9951391957578436,1130,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,44,beta,0.9701863354037267,0.9923761118170267,0.9811557788944724,787,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,44,delta,0.9863013698630136,0.8944099378881988,0.9381107491856677,161,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,44,ductal,0.6831501831501832,0.9920212765957447,0.8091106290672451,376,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,44,endothelial,0.9787234042553191,1.0,0.989247311827957,92,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,44,epsilon,1.0,1.0,1.0,2,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,44,gamma,0.9705882352941176,0.9166666666666666,0.9428571428571428,36,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,44,macrophage,0.9333333333333333,1.0,0.9655172413793104,14,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,44,mast,0.875,1.0,0.9333333333333333,7,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,44,quiescent_stellate,0.8909090909090909,0.9074074074074074,0.8990825688073395,54,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,44,schwann,1.0,1.0,1.0,1,,common_distance_weighted_15nn
pancreas,inDrop3,sclsc_refonly,44,t_cell,0.0,0.0,0.0,2,,common_distance_weighted_15nn
immune_cell_human,10X,sclsc_refonly,40,CD14+ Monocytes,0.9769410391126678,0.9878984651711924,0.9823891987085412,3388,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,40,CD16+ Monocytes,0.8984375,0.9478021978021978,0.9224598930481284,364,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,40,CD20+ B cells,0.9921824104234528,0.9851228978007762,0.9886400519311912,1546,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,40,CD4+ T cells,0.9667673716012085,0.9805924412665986,0.973630831643002,2937,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,40,CD8+ T cells,0.8274111675126904,0.9314285714285714,0.8763440860215054,350,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,40,HSPCs,1.0,0.75,0.8571428571428571,28,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,40,Megakaryocyte progenitors,0.65625,1.0,0.7924528301886793,21,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,40,Monocyte-derived dendritic cells,1.0,0.6703296703296703,0.8026315789473685,182,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,40,NK cells,0.9453125,0.8002645502645502,0.8667621776504298,756,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,40,NKT cells,0.8398190045248869,0.8787878787878788,0.8588616381304951,1056,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,40,Plasma cells,1.0,0.5,0.6666666666666666,18,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,40,Plasmacytoid dendritic cells,0.9875,0.9753086419753086,0.9813664596273292,81,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,41,CD14+ Monocytes,0.9781213535589265,0.9896694214876033,0.9838615023474179,3388,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,41,CD16+ Monocytes,0.9135135135135135,0.9285714285714286,0.9209809264305178,364,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,41,CD20+ B cells,0.9961038961038962,0.9922380336351876,0.9941672067401166,1546,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,41,CD4+ T cells,0.9619873291097032,0.9822948586993531,0.9720350404312669,2937,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,41,CD8+ T cells,0.8083538083538083,0.94,0.869220607661823,350,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,41,HSPCs,1.0,0.7142857142857143,0.8333333333333334,28,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,41,Megakaryocyte progenitors,0.65625,1.0,0.7924528301886793,21,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,41,Monocyte progenitors,0.0,0.0,0.0,0,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,41,Monocyte-derived dendritic cells,1.0,0.7252747252747253,0.8407643312101911,182,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,41,NK cells,0.9414483821263482,0.8082010582010583,0.8697508896797153,756,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,41,NKT cells,0.8478260869565217,0.8494318181818182,0.8486281929990539,1056,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,41,Plasma cells,1.0,0.5555555555555556,0.7142857142857143,18,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,41,Plasmacytoid dendritic cells,1.0,1.0,1.0,81,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,42,CD14+ Monocytes,0.9831907991742849,0.9840613931523022,0.9836259035255938,3388,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,42,CD16+ Monocytes,0.8762626262626263,0.9532967032967034,0.9131578947368421,364,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,42,CD20+ B cells,0.9967320261437909,0.9864165588615783,0.9915474642392718,1546,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,42,CD4+ T cells,0.9696867632199394,0.9802519577800477,0.9749407382323061,2937,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,42,CD8+ T cells,0.8143564356435643,0.94,0.8726790450928382,350,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,42,HSPCs,1.0,0.8214285714285714,0.9019607843137255,28,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,42,Megakaryocyte progenitors,0.75,1.0,0.8571428571428571,21,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,42,Monocyte-derived dendritic cells,0.993006993006993,0.7802197802197802,0.8738461538461538,182,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,42,NK cells,0.9717607973421927,0.7738095238095238,0.8615611192930781,756,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,42,NKT cells,0.8211805555555556,0.8958333333333334,0.8568840579710145,1056,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,42,Plasma cells,1.0,0.4444444444444444,0.6153846153846154,18,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,42,Plasmacytoid dendritic cells,1.0,1.0,1.0,81,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,43,CD14+ Monocytes,0.9814869233029679,0.9858323494687131,0.9836548372846414,3388,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,43,CD16+ Monocytes,0.8837209302325582,0.9395604395604396,0.9107856191744341,364,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,43,CD20+ B cells,0.9947678221059516,0.9838292367399741,0.9892682926829268,1546,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,43,CD4+ T cells,0.9688128772635815,0.9836567926455567,0.9761784085149519,2937,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,43,CD8+ T cells,0.8257575757575758,0.9342857142857143,0.8766756032171582,350,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,43,HSPCs,1.0,0.6428571428571429,0.782608695652174,28,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,43,Megakaryocyte progenitors,0.6363636363636364,1.0,0.7777777777777778,21,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,43,Monocyte progenitors,0.0,0.0,0.0,0,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,43,Monocyte-derived dendritic cells,0.9929577464788732,0.7747252747252747,0.8703703703703703,182,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,43,NK cells,0.8993993993993994,0.7923280423280423,0.8424753867791842,756,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,43,NKT cells,0.8330241187384044,0.8503787878787878,0.8416119962511716,1056,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,43,Plasma cells,0.9166666666666666,0.6111111111111112,0.7333333333333333,18,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,43,Plasmacytoid dendritic cells,1.0,0.9876543209876543,0.9937888198757764,81,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,44,CD14+ Monocytes,0.9805996472663139,0.9846517119244392,0.982621502209131,3388,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,44,CD16+ Monocytes,0.8690176322418136,0.9478021978021978,0.9067017082785808,364,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,44,CD20+ B cells,0.9947882736156352,0.9877102199223803,0.991236611489776,1546,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,44,CD4+ T cells,0.9603465511496168,0.9812734082397003,0.9706972044459414,2937,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,44,CD8+ T cells,0.7769423558897243,0.8857142857142857,0.8277703604806409,350,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,44,HSPCs,0.9565217391304348,0.7857142857142857,0.8627450980392157,28,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,44,Megakaryocyte progenitors,0.7241379310344828,1.0,0.84,21,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,44,Monocyte-derived dendritic cells,1.0,0.7417582417582418,0.8517350157728707,182,,official_sclsc_unweighted_10nn_training_subset
immune_cell_human,10X,sclsc_refonly,44,NK cells,0.9688013136288999,0.7804232804232805,0.8644688644688645,756,,official_sclsc_unweighted_10nn_training_subset
