dataset_id,track,heldout_batch,split_id,split_seed,model_seed,anchor_seed,method,seed,macro_f1,balanced_accuracy,n_reference,n_query,readout,coverage,assigned_only_macro_f1,assigned_only_accuracy,n_fitting,embedding_dimension,classes_json,confusion_matrix_json,artifact_path,artifact_sha256,total_wall_seconds,peak_rss_mb,reference_build_seconds,query_mapping_seconds,artifact_source_scope
lung_atlas,,4,,,41.0,,sclsc_refonly,,0.6572347121700208,0.8623499066190595,28709,3763,common_distance_weighted_15nn,1.0,,,28709.0,16.0,"[""B cell"", ""Basal 2"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Neutrophil_CD14_high"", ""Neutrophils_IL1R2"", ""Secretory"", ""T/NK cell"", ""Type 2""]","[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1], [0, 0, 0, 136, 0, 0, 0, 5, 7, 0, 0, 2, 0], [0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0], [0, 0, 0, 303, 2, 1, 0, 1340, 167, 1, 1, 2, 11], [0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0], [0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1415]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_4/seed_41/embedding.npz,cc82d590bbfd72d5794673b294d39731875339f026bf11e23aa027fa995d78d5,,,,,
lung_atlas,,4,,,42.0,,sclsc_refonly,,0.7457994106297696,0.8736976244209654,28709,3763,common_distance_weighted_15nn,1.0,,,28709.0,16.0,"[""B cell"", ""Basal 2"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Neutrophil_CD14_high"", ""Secretory"", ""T/NK cell"", ""Type 2""]","[[3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1], [1, 0, 0, 136, 0, 0, 0, 9, 4, 0, 0, 0], [0, 0, 0, 0, 47, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0], [0, 0, 0, 316, 1, 2, 0, 1363, 145, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0], [0, 0, 3, 0, 0, 0, 0, 2, 0, 1, 0, 1413]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_4/seed_42/embedding.npz,991e8427d52a85e635d839f2973ccc4e2aa775581a8b310bfafa17e6a0a1a8cc,,,,,
lung_atlas,,4,,,43.0,,sclsc_refonly,,0.6912935819975133,0.8514519201516683,28709,3763,common_distance_weighted_15nn,1.0,,,28709.0,16.0,"[""B cell"", ""Basal 2"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Neutrophil_CD14_high"", ""Neutrophils_IL1R2"", ""Secretory"", ""T/NK cell"", ""Type 2""]","[[2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 140, 0, 0, 0, 7, 3, 0, 0, 0, 0], [0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0], [0, 0, 0, 318, 2, 2, 1, 1381, 116, 1, 1, 0, 6], [0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0], [0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1414]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_4/seed_43/embedding.npz,b6d59d7d831aeeb21a81db96e1f1fad129c18904f535fccddd3ddb8c10c2e857,,,,,
lung_atlas,,4,,,44.0,,sclsc_refonly,,0.6409740914841806,0.8459807008470244,28709,3763,common_distance_weighted_15nn,1.0,,,28709.0,16.0,"[""B cell"", ""Basal 2"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Neutrophil_CD14_high"", ""Neutrophils_IL1R2"", ""Secretory"", ""T/NK cell"", ""Type 2""]","[[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [1, 0, 0, 135, 0, 0, 0, 9, 4, 0, 0, 1, 0], [0, 0, 0, 0, 47, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0], [0, 0, 0, 291, 3, 0, 0, 1360, 156, 2, 11, 1, 4], [0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0], [0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1414]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_4/seed_44/embedding.npz,a49e6644fac33634f3ff3b9b894075def3c24b1ddd0c6ba5ca4b20090f033bbd,,,,,
lung_atlas,,B1,,,40.0,,sclsc_refonly,,0.714780614074702,0.8590203167038858,30332,2140,common_distance_weighted_15nn,1.0,,,30332.0,16.0,"[""B cell"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Mast cell"", ""Neutrophil_CD14_high"", ""Secretory"", ""T/NK cell"", ""Type 1"", ""Type 2""]","[[3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2], [0, 74, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 38, 0, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 2], [3, 0, 2, 0, 0, 0, 586, 0, 1, 2, 2, 0, 10], [0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 7, 0, 0, 30, 0, 3, 26], [1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 268, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 184, 18], [11, 1, 0, 0, 0, 0, 23, 0, 1, 22, 7, 10, 674]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_B1/seed_40/embedding.npz,9b7e33f379a8d606cab986bb84d9f3f8f007d1c4da7127fb8107d01bfe02365a,,,,,
lung_atlas,,B1,,,41.0,,sclsc_refonly,,0.714914115490457,0.8627785240840123,30332,2140,common_distance_weighted_15nn,1.0,,,30332.0,16.0,"[""B cell"", ""Basal 2"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Mast cell"", ""Secretory"", ""T/NK cell"", ""Type 1"", ""Type 2""]","[[3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 75, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 37, 0, 0, 1, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 24, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 42, 1, 0, 0, 0, 0, 1], [5, 0, 0, 4, 0, 0, 0, 584, 0, 3, 2, 0, 8], [0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 18, 0, 35, 1, 2, 13], [1, 0, 0, 0, 0, 0, 0, 4, 1, 2, 265, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 188, 13], [9, 0, 0, 0, 2, 0, 0, 34, 0, 36, 6, 5, 657]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_B1/seed_41/embedding.npz,91fde3b9e8cdb5d4ef4f4e38f1cbc9c1650fb0a974b983df2ed75d873e68cb56,,,,,
lung_atlas,,B1,,,42.0,,sclsc_refonly,,0.7182140556462729,0.8710975984939946,30332,2140,common_distance_weighted_15nn,1.0,,,30332.0,16.0,"[""B cell"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Mast cell"", ""Neutrophil_CD14_high"", ""Secretory"", ""T/NK cell"", ""Type 1"", ""Type 2""]","[[3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0], [0, 76, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 37, 0, 0, 1, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 42, 0, 0, 0, 0, 0, 0, 1], [4, 0, 1, 0, 0, 0, 585, 0, 2, 3, 4, 0, 7], [0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 9, 0, 0, 42, 1, 2, 14], [1, 0, 0, 0, 0, 0, 5, 1, 0, 1, 266, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 181, 20], [10, 1, 0, 0, 0, 0, 19, 0, 0, 41, 9, 6, 663]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_B1/seed_42/embedding.npz,4797270c7cf661110aa2dd1d5c2cf047278c8a486548e4f53232023bc503f0e8,,,,,
lung_atlas,,B1,,,43.0,,sclsc_refonly,,0.7089605355739366,0.8595775389513244,30332,2140,common_distance_weighted_15nn,1.0,,,30332.0,16.0,"[""B cell"", ""Basal 2"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Mast cell"", ""Secretory"", ""T/NK cell"", ""Type 1"", ""Type 2""]","[[3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 70, 1, 0, 0, 0, 0, 0, 10, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 39, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 42, 0, 0, 2, 0, 0, 0], [4, 0, 0, 2, 0, 0, 0, 591, 0, 3, 2, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 17, 0, 33, 0, 1, 16], [1, 0, 0, 0, 0, 0, 0, 5, 1, 0, 267, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 186, 13], [17, 0, 1, 0, 0, 0, 0, 35, 0, 32, 7, 3, 654]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_B1/seed_43/embedding.npz,ddfec87c69812cca1058c5f7c0382b8e5690ff16aafc3904c77fe13d12ef9595,,,,,
lung_atlas,,B1,,,44.0,,sclsc_refonly,,0.7132859054657443,0.8747612521457507,30332,2140,common_distance_weighted_15nn,1.0,,,30332.0,16.0,"[""B cell"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Lymphatic"", ""Macrophage"", ""Mast cell"", ""Neutrophil_CD14_high"", ""Secretory"", ""T/NK cell"", ""Type 1"", ""Type 2""]","[[4, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0], [0, 75, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 36, 2, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 42, 1, 0, 0, 0, 0, 0, 1], [8, 0, 3, 0, 0, 0, 581, 0, 3, 2, 3, 0, 6], [0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 15, 0, 0, 32, 1, 1, 20], [1, 0, 0, 0, 0, 0, 4, 1, 0, 1, 266, 0, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 183, 19], [14, 0, 0, 0, 0, 0, 25, 0, 0, 28, 7, 4, 671]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_B1/seed_44/embedding.npz,d5659441f58acb8fd8a10a217621bfbbe16ad39ad29ce90db60ab43af06e956e,,,,,
pancreas,,fluidigmc1,,,40.0,,sclsc_refonly,,0.8210577517231523,0.8318786536028923,15744,638,common_distance_weighted_15nn,1.0,,,15744.0,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann""]","[[20, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 237, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 257, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 6, 19, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 1, 0, 0, 10, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_fluidigmc1/seed_40/embedding.npz,fec2f4d7be7bd7c011bef4170c6756d50f8a730c21ebd99d926da0ab1c5bf2e2,,,,,
pancreas,,fluidigmc1,,,41.0,,sclsc_refonly,,0.8629518165892763,0.8374857544907169,15744,638,common_distance_weighted_15nn,1.0,,,15744.0,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann""]","[[19, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 236, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 5, 19, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 2, 0, 1, 9, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_fluidigmc1/seed_41/embedding.npz,54f56015074eb7884b40b74caac10d596b54779479c4c2b376724748453494c9,,,,,
pancreas,,fluidigmc1,,,42.0,,sclsc_refonly,,0.8730982462054876,0.8534171151413538,15744,638,common_distance_weighted_15nn,1.0,,,15744.0,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann""]","[[20, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 237, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 257, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 4, 21, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0], [1, 0, 2, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_fluidigmc1/seed_42/embedding.npz,ae33b0edcc8de490e7f3c709af6c222eea616000b6b4c17fd1dc25ce67409ab6,,,,,
pancreas,,fluidigmc1,,,43.0,,sclsc_refonly,,0.8174672916720543,0.8181399839821559,15744,638,common_distance_weighted_15nn,1.0,,,15744.0,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann""]","[[21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 236, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 3, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 4, 19, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0], [1, 0, 3, 3, 0, 0, 7, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_fluidigmc1/seed_43/embedding.npz,6266525885b495b396c5223c841cd5dce16da423f78849a723d206bf2b8e56dc,,,,,
pancreas,,fluidigmc1,,,44.0,,sclsc_refonly,,0.9134854925348452,0.8756830662445142,15744,638,common_distance_weighted_15nn,1.0,,,15744.0,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann""]","[[20, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 237, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 5, 20, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 2, 0, 0, 10, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_fluidigmc1/seed_44/embedding.npz,59ea10a38cffb9f3377694697c8bf66836088f9f9e1147183e035450146a9456,,,,,
pancreas,,inDrop2,,,40.0,,sclsc_refonly,,0.9001392365873587,0.926445082027908,14658,1724,common_distance_weighted_15nn,1.0,,,14658.0,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 79, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 674, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 369, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0], [32, 0, 0, 0, 0, 269, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop2/seed_40/embedding.npz,721edca02f338ac6fd3653db632bb80f82a04240fa81b54963d1b63b0b13c5b8,,,,,
pancreas,,inDrop2,,,41.0,,sclsc_refonly,,0.8490694640232342,0.9131968660047536,14658,1724,common_distance_weighted_15nn,1.0,,,14658.0,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 78, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 673, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 369, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0], [37, 0, 0, 0, 0, 264, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop2/seed_41/embedding.npz,e217b7d94772611eefa5ca5f440c58a205328b6c5e43598f9a8b9697e2c79c4e,,,,,
