dataset_id,heldout_batch,method,model_seed,readout,macro_f1,balanced_accuracy,coverage,assigned_only_macro_f1,assigned_only_accuracy,n_fitting,n_reference,n_query,embedding_dimension,classes_json,confusion_matrix_json,artifact_path,artifact_sha256,total_wall_seconds,peak_rss_mb,reference_build_seconds,query_mapping_seconds,artifact_source_scope
immune_cell_human,10X,sclsc_refonly,41,official_sclsc_unweighted_10nn_training_subset,0.8184215827159869,0.8737935511577036,1.0,,,20501.0,22779,10727,16.0,"[""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[3353, 32, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [25, 338, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1534, 3, 0, 0, 0, 0, 0, 1, 8, 0, 0], [0, 0, 0, 2885, 37, 0, 5, 0, 0, 0, 10, 0, 0], [0, 0, 0, 21, 329, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 20, 6, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [50, 0, 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0, 0, 0, 611, 143, 0, 0], [0, 0, 0, 81, 41, 0, 0, 0, 0, 37, 897, 0, 0], [0, 0, 5, 3, 0, 0, 0, 0, 0, 0, 0, 10, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_10X/seed_41/embedding.npz,761fc01101d14ef4078f12ca43211326bc1f69086255cdf59b046377ad4b7f37,,,,,
immune_cell_human,10X,sclsc_refonly,42,official_sclsc_unweighted_10nn_training_subset,0.8918942194815246,0.8799801888605239,1.0,,,20501.0,22779,10727,16.0,"[""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[3334, 49, 0, 3, 0, 0, 0, 1, 0, 1, 0, 0], [17, 347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1525, 4, 1, 0, 0, 0, 2, 14, 0, 0], [0, 0, 0, 2879, 33, 0, 3, 0, 0, 22, 0, 0], [0, 0, 0, 20, 329, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 23, 4, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0], [40, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0], [0, 0, 0, 4, 0, 0, 0, 0, 585, 167, 0, 0], [0, 0, 0, 54, 41, 0, 0, 0, 15, 946, 0, 0], [0, 0, 5, 4, 0, 0, 0, 0, 0, 1, 8, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_10X/seed_42/embedding.npz,ef88eb20bc93ef7c4ccd08a58a49c886de8a3805be109645a2990f2fb600a7d0,,,,,
immune_cell_human,10X,sclsc_refonly,43,official_sclsc_unweighted_10nn_training_subset,0.8137330108395306,0.8738516010490341,1.0,,,20501.0,22779,10727,16.0,"[""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[3340, 45, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0], [22, 342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1521, 6, 0, 0, 0, 0, 0, 12, 6, 1, 0], [0, 0, 0, 2889, 26, 0, 5, 0, 0, 0, 17, 0, 0], [0, 0, 0, 22, 327, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 2, 0, 18, 7, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [41, 0, 0, 0, 0, 0, 0, 0, 141, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 599, 156, 0, 0], [0, 0, 0, 61, 43, 0, 0, 0, 0, 54, 898, 0, 0], [0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_10X/seed_43/embedding.npz,3608d82c5acfb1893f0d35ece467aa824880f53b1bf0fdcefd7eb5040ebedb25,,,,,
immune_cell_human,10X,sclsc_refonly,44,official_sclsc_unweighted_10nn_training_subset,0.8880708686330453,0.8762655433656418,1.0,,,20501.0,22779,10727,16.0,"[""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[3336, 51, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [19, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1527, 3, 2, 0, 0, 0, 1, 13, 0, 0], [0, 0, 0, 2882, 35, 1, 4, 0, 1, 14, 0, 0], [0, 0, 0, 39, 310, 0, 0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 0, 22, 4, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0], [46, 1, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 590, 165, 0, 0], [0, 0, 0, 74, 52, 0, 0, 0, 17, 913, 0, 0], [0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 10, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_10X/seed_44/embedding.npz,62fd53ef1a2198dd2a72d109263581034d0faa8dad5025f5acbf899aa5fcf684,,,,,
immune_cell_human,Oetjen_A,sclsc_refonly,40,official_sclsc_unweighted_10nn_training_subset,0.8387837747191347,0.8794276690162994,1.0,,,27828.0,30920,2586,16.0,"[""CD10+ B cells"", ""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""Erythrocytes"", ""Erythroid progenitors"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[77, 0, 0, 2, 5, 0, 0, 0, 2, 0, 5, 0, 0, 0, 0, 0], [0, 340, 4, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0], [0, 1, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 454, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 176, 7, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 3, 83, 0, 24, 0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 4, 0, 0, 0, 187, 2, 23, 3, 1, 2, 1, 2], [0, 2, 0, 0, 1, 0, 0, 0, 13, 56, 0, 0, 0, 0, 0, 0], [0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 129, 1, 0, 0, 2, 0], [0, 8, 0, 0, 0, 0, 0, 0, 2, 0, 0, 79, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 1, 0, 0], [0, 0, 0, 4, 69, 5, 0, 0, 0, 0, 0, 0, 37, 274, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_Oetjen_A/seed_40/embedding.npz,b53fa1c012b4a851efbeab9d044aa0bad330e2fbe7469e6579f16891d5053d83,,,,,
immune_cell_human,Oetjen_A,sclsc_refonly,41,official_sclsc_unweighted_10nn_training_subset,0.8380074345908564,0.8719841283877203,1.0,,,27828.0,30920,2586,16.0,"[""CD10+ B cells"", ""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""Erythrocytes"", ""Erythroid progenitors"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[78, 0, 0, 2, 0, 0, 0, 0, 10, 0, 1, 0, 0, 0, 0, 0], [0, 339, 2, 0, 3, 0, 0, 0, 0, 0, 1, 4, 1, 0, 0, 0], [0, 1, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 455, 120, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 10, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 1, 177, 6, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 75, 0, 35, 0, 1, 0, 0, 0, 0], [0, 2, 0, 1, 8, 0, 0, 0, 184, 2, 25, 0, 1, 0, 0, 4], [0, 2, 0, 0, 1, 0, 0, 0, 12, 57, 0, 0, 0, 0, 0, 0], [0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 137, 2, 0, 0, 0, 0], [0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 5, 81, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 24, 1, 0, 0], [1, 0, 0, 4, 83, 8, 0, 0, 0, 0, 0, 0, 26, 267, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_Oetjen_A/seed_41/embedding.npz,5ad24ac17886f74b563c54d7f5ec0f0085466ebbe0edb2fac07046fafa376322,,,,,
immune_cell_human,Oetjen_A,sclsc_refonly,42,official_sclsc_unweighted_10nn_training_subset,0.8365127115416296,0.8819930243547176,1.0,,,27828.0,30920,2586,16.0,"[""CD10+ B cells"", ""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""Erythrocytes"", ""Erythroid progenitors"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[71, 0, 0, 2, 5, 1, 0, 0, 6, 0, 5, 0, 0, 0, 1, 0], [0, 340, 2, 0, 1, 0, 0, 0, 0, 0, 1, 5, 0, 1, 0, 0], [0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 462, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 10, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 177, 7, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 3, 82, 0, 25, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 6, 0, 0, 0, 180, 9, 22, 0, 2, 2, 1, 3], [0, 1, 0, 0, 2, 0, 0, 0, 7, 62, 0, 0, 0, 0, 0, 0], [0, 42, 0, 0, 0, 0, 0, 0, 1, 0, 136, 4, 0, 0, 0, 0], [0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 83, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0], [0, 0, 0, 5, 62, 9, 0, 0, 0, 0, 0, 0, 47, 266, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_Oetjen_A/seed_42/embedding.npz,6a66f15ffac9fba1d32867d6990f1bdd44593198f3498a059e43a17e2c73e12c,,,,,
immune_cell_human,Oetjen_A,sclsc_refonly,43,official_sclsc_unweighted_10nn_training_subset,0.8431257449265539,0.8764598872404923,1.0,,,27828.0,30920,2586,16.0,"[""CD10+ B cells"", ""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""Erythrocytes"", ""Erythroid progenitors"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[76, 0, 0, 2, 2, 1, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0], [0, 338, 3, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 2, 0, 0], [0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 473, 102, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 11, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 181, 3, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 6, 85, 0, 18, 0, 1, 0, 0, 0, 0], [0, 2, 0, 0, 3, 0, 0, 0, 180, 6, 29, 2, 1, 0, 0, 4], [0, 1, 0, 0, 1, 0, 0, 0, 15, 55, 0, 0, 0, 0, 0, 0], [0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 127, 1, 0, 0, 0, 0], [0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 79, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0], [0, 0, 0, 4, 77, 9, 1, 0, 0, 0, 0, 0, 30, 268, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_Oetjen_A/seed_43/embedding.npz,573f16310ea2edfea9bd5c989496f3f286ae69bbe2208abb7379ac131e0035f6,,,,,
immune_cell_human,Oetjen_A,sclsc_refonly,44,official_sclsc_unweighted_10nn_training_subset,0.8394887169416706,0.8819973888118586,1.0,,,27828.0,30920,2586,16.0,"[""CD10+ B cells"", ""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""Erythrocytes"", ""Erythroid progenitors"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells""]","[[73, 0, 0, 5, 4, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0], [0, 338, 2, 0, 0, 0, 0, 0, 1, 0, 1, 6, 0, 2, 0, 0], [0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 478, 97, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 11, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 1, 179, 3, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 3, 80, 0, 27, 0, 1, 0, 0, 0, 0], [0, 2, 0, 1, 1, 1, 0, 0, 191, 3, 20, 0, 1, 3, 0, 4], [0, 1, 0, 0, 2, 0, 0, 0, 6, 63, 0, 0, 0, 0, 0, 0], [0, 47, 0, 0, 1, 0, 0, 0, 0, 0, 131, 4, 0, 0, 0, 0], [0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 84, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 24, 1, 0, 0], [0, 1, 0, 4, 76, 4, 0, 0, 0, 0, 0, 0, 48, 256, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_Oetjen_A/seed_44/embedding.npz,7a76801d71e1e28b960db8f73db6ad626303358115741651b6f1c82610133b1b,,,,,
immune_cell_human,Villani,sclsc_refonly,40,official_sclsc_unweighted_10nn_training_subset,0.6257526266320481,0.6890841390122812,1.0,,,29235.0,32484,1022,16.0,"[""CD14+ Monocytes"", ""CD16+ Monocytes"", ""Monocyte-derived dendritic cells"", ""Plasmacytoid dendritic cells""]","[[145, 0, 0, 0], [154, 18, 0, 0], [32, 154, 348, 0], [0, 0, 0, 171]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_Villani/seed_40/embedding.npz,686ec5bf04d13ef1e4672cabfa5c9e12d85915a5871ca36c5391dfc9668d2200,,,,,
immune_cell_human,Villani,sclsc_refonly,41,official_sclsc_unweighted_10nn_training_subset,0.3622279595615801,0.6964728832343693,1.0,,,29235.0,32484,1022,16.0,"[""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""HSPCs"", ""Monocyte progenitors"", ""Monocyte-derived dendritic cells"", ""Plasmacytoid dendritic cells""]","[[144, 0, 0, 0, 1, 0, 0], [139, 32, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [45, 163, 1, 0, 0, 324, 1], [0, 0, 0, 0, 0, 0, 171]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_Villani/seed_41/embedding.npz,276dc7bf1c1ecbd7587bc29ae75cd0613e28acb7a2768dccc5ba0c174a8d6d94,,,,,
immune_cell_human,Villani,sclsc_refonly,42,official_sclsc_unweighted_10nn_training_subset,0.6507963523136532,0.7061083679482443,1.0,,,29235.0,32484,1022,16.0,"[""CD14+ Monocytes"", ""CD16+ Monocytes"", ""Monocyte-derived dendritic cells"", ""Plasmacytoid dendritic cells""]","[[144, 1, 0, 0], [134, 28, 10, 0], [16, 161, 357, 0], [0, 0, 0, 171]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_Villani/seed_42/embedding.npz,eb7a64d3446ef72539a8fff5c23647217bda489f4a06cffd4d18c54b16ae1daf,,,,,
immune_cell_human,Villani,sclsc_refonly,43,official_sclsc_unweighted_10nn_training_subset,0.6882864175734442,0.7362629862231153,1.0,,,29235.0,32484,1022,16.0,"[""CD14+ Monocytes"", ""CD16+ Monocytes"", ""Monocyte-derived dendritic cells"", ""Plasmacytoid dendritic cells""]","[[143, 1, 1, 0], [112, 48, 12, 0], [4, 167, 363, 0], [0, 0, 0, 171]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_Villani/seed_43/embedding.npz,28b5f8edec7dff0c10172624d6899de9d7bfd5d6d39938799474b463bd597cc8,,,,,
immune_cell_human,Villani,sclsc_refonly,44,official_sclsc_unweighted_10nn_training_subset,0.7330723112376386,0.7869118844027163,1.0,,,29235.0,32484,1022,16.0,"[""CD14+ Monocytes"", ""CD16+ Monocytes"", ""Monocyte-derived dendritic cells"", ""Plasmacytoid dendritic cells""]","[[143, 2, 0, 0], [84, 88, 0, 0], [15, 172, 347, 0], [0, 0, 0, 171]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/immune_cell_human/heldout_Villani/seed_44/embedding.npz,9c1e4b11d51955405a409f27467ae79b5c29f25ec35bf7755cec4a46852ff7d6,,,,,
lung_atlas,3,sclsc_refonly,40,official_sclsc_unweighted_10nn_training_subset,0.6939207534666586,0.84716574789214,1.0,,,28809.0,32010,462,16.0,"[""B cell"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Macrophage"", ""Mast cell"", ""Neutrophil_CD14_high"", ""Neutrophils_IL1R2"", ""Secretory"", ""T/NK cell"", ""Type 2""]","[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 94, 0, 0, 4, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 97, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 1, 0, 8, 0, 0, 0, 0], [0, 0, 5, 0, 0, 3, 0, 2, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 58, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_3/seed_40/embedding.npz,ab731a6a7b44d2ed5f1a5280b18ec92cd0e38a79dd56a7972269b8e5cbd655fc,,,,,
lung_atlas,3,sclsc_refonly,41,official_sclsc_unweighted_10nn_training_subset,0.696033942781352,0.8718125296817792,1.0,,,28809.0,32010,462,16.0,"[""B cell"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Macrophage"", ""Mast cell"", ""Neutrophil_CD14_high"", ""Neutrophils_IL1R2"", ""Secretory"", ""T/NK cell"", ""Type 2""]","[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 88, 0, 0, 7, 0, 3, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 97, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0], [0, 0, 4, 0, 0, 1, 0, 5, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 58, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_3/seed_41/embedding.npz,6a5b65cb733f569bc8263f28e733d4a089334c11c80dc42032af9eb8a4788b5d,,,,,
lung_atlas,3,sclsc_refonly,42,official_sclsc_unweighted_10nn_training_subset,0.7729007193977494,0.8592348128062414,1.0,,,28809.0,32010,462,16.0,"[""B cell"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Macrophage"", ""Mast cell"", ""Neutrophil_CD14_high"", ""Neutrophils_IL1R2"", ""T/NK cell"", ""Type 2""]","[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 96, 0, 0, 2, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 97, 0, 0, 0, 0], [0, 0, 3, 0, 0, 1, 0, 8, 1, 0, 0], [0, 0, 6, 0, 0, 3, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/lung_atlas/heldout_3/seed_42/embedding.npz,02f87c0ee93b0cde932ff0ccee7d4e5478338abea28b28fbbbb7f2287486bf25,,,,,
